FID,CH4,latitude,longitude,State
63335,1.94750835,39.29438169,-102.3855788,Colorado
63341,1.9510561,39.29438302,-102.3844565,Colorado
63347,1.95665745,39.29438537,-102.2746274,Colorado
63353,1.96117887,39.29439054,-102.3163702,Colorado
63359,1.95211124,39.29439307,-102.8269985,Colorado
63365,1.9583157,39.29439706,-102.2756238,Colorado
63371,1.9527969,39.29439898,-102.3814384,Colorado
63377,1.95857131,39.29440304,-102.3190218,Colorado
63383,1.95311445,39.29440602,-102.3791812,Colorado
63389,1.95270699,39.29440778,-102.3788065,Colorado
63395,1.96012884,39.29441159,-102.3216931,Colorado
63401,1.95216389,39.29441502,-102.7921468,Colorado
63407,1.95854794,39.29442105,-102.3239841,Colorado
63413,1.95366142,39.2944255,-102.2812741,Colorado
63419,1.95546728,39.29442813,-102.3697884,Colorado
63425,1.95976943,39.29442948,-102.3258956,Colorado
63431,1.95338256,39.29443256,-102.373559,Colorado
63437,1.95772233,39.29443504,-102.3266587,Colorado
63443,1.95339553,39.29443716,-102.367533,Colorado
63449,1.95182583,39.29443898,-102.79479,Colorado
63455,1.95258606,39.29444194,-102.366789,Colorado
63461,1.95675886,39.29444454,-102.27083,Colorado
63467,1.951346,39.29444788,-102.8251277,Colorado
63473,1.96242761,39.29445304,-102.3327431,Colorado
63479,1.96525849,39.2944583,-102.335018,Colorado
63485,1.9636395,39.29446344,-102.3361536,Colorado
63491,1.96064139,39.29446529,-102.3369092,Colorado
63497,1.95163599,39.29447433,-102.4711929,Colorado
63503,1.9526729,39.29448151,-102.2762926,Colorado
63509,1.95531534,39.29448709,-102.8000822,Colorado
63515,1.96200849,39.29448866,-102.3410829,Colorado
63521,1.95689571,39.29449287,-102.344135,Colorado
63527,1.9502176,39.29449569,-102.3619531,Colorado
63533,1.9546946,39.29449792,-102.3448995,Colorado
63539,1.95325852,39.29450441,-102.3456622,Colorado
63545,1.95302598,39.29450778,-102.8023331,Colorado
63551,1.94929041,39.2945117,-102.3582358,Colorado
63557,1.95277719,39.29451256,-102.8027079,Colorado
63563,1.95416088,39.29451977,-102.8034574,Colorado
63569,1.95527288,39.29452387,-102.2806586,Colorado
63575,1.93786687,39.29452759,-103.8006241,Colorado
63581,1.95011241,39.29452982,-102.3536928,Colorado
63587,1.9513831,39.29453482,-102.80495,Colorado
63593,1.96128676,39.29454488,-102.276736,Colorado
63599,1.95236975,39.29455097,-102.8214098,Colorado
63605,1.95312254,39.29456468,-102.8090611,Colorado
63611,1.95298827,39.29458265,-102.8202997,Colorado
63617,1.95186876,39.29459611,-102.6317748,Colorado
63623,1.95213049,39.29460568,-102.6306504,Colorado
63629,1.95145038,39.29460987,-102.6291528,Colorado
63635,1.95326392,39.2946108,-102.8184505,Colorado
63641,1.94959745,39.29461435,-102.6265211,Colorado
63647,1.95458326,39.29461991,-102.8177085,Colorado
63653,1.94977524,39.29462377,-102.6238927,Colorado
63659,1.94963414,39.29462592,-102.6148394,Colorado
63665,1.94905514,39.29462798,-102.6227657,Colorado
63671,1.94925353,39.2946318,-102.6212608,Colorado
63677,1.95033672,39.2946365,-102.6201305,Colorado
63683,1.94624205,39.29464022,-102.6126045,Colorado
63689,1.94733262,39.29464327,-102.6111089,Colorado
63695,1.94805185,39.29464789,-102.6077253,Colorado
63701,1.94466649,39.29464878,-102.6088541,Colorado
63707,1.95228868,39.2946564,-102.603608,Colorado
63713,1.95671217,39.29466389,-102.6024861,Colorado
63719,1.97861769,39.29467101,-102.5998635,Colorado
63725,1.95541952,39.29468004,-102.5976158,Colorado
63731,2.09596562,39.2946864,-102.5949956,Colorado
63737,1.95220646,39.29468969,-102.5927535,Colorado
63743,1.95262249,39.29469459,-102.5901295,Colorado
63749,1.96251523,39.29469719,-102.277757,Colorado
63755,1.9506115,39.2947015,-102.5856025,Colorado
63761,1.95326479,39.29470273,-102.5844714,Colorado
63767,1.95035531,39.29470643,-102.5818366,Colorado
63773,1.95146293,39.29471208,-102.579591,Colorado
63779,1.95101549,39.29471546,-102.5769802,Colorado
63785,1.95194823,39.29471909,-102.5777261,Colorado
63791,1.95544183,39.29472372,-102.5702352,Colorado
63797,1.95349443,39.29472611,-102.5717409,Colorado
63803,1.95070488,39.29472988,-102.5657161,Colorado
63809,1.95043646,39.29473351,-102.5664695,Colorado
63815,1.95152434,39.29473928,-102.5627047,Colorado
63821,1.95269393,39.2947416,-102.559707,Colorado
63827,1.95192072,39.29474595,-102.55784,Colorado
63833,1.95345682,39.29474816,-102.5544606,Colorado
63839,1.95192656,39.29475317,-102.5525762,Colorado
63845,1.95300952,39.29475644,-102.5412993,Colorado
63851,1.99142299,39.29475888,-102.550693,Colorado
63857,1.95312625,39.29476074,-102.5480715,Colorado
63863,1.95276906,39.29476239,-102.5454438,Colorado
63869,1.95379276,39.29476376,-102.5446888,Colorado
63875,1.95233031,39.29476738,-102.5435543,Colorado
63881,1.9563391,39.2947713,-102.268288,Colorado
63887,1.95074253,39.29477564,-102.5293115,Colorado
63893,1.94949236,39.29477812,-102.5300606,Colorado
63899,1.94955982,39.29477937,-102.5315648,Colorado
63905,1.95148008,39.29478478,-102.5266928,Colorado
63911,1.95299167,39.294789,-102.4752762,Colorado
63917,1.95243873,39.29479107,-102.5229349,Colorado
63923,1.95025231,39.29479468,-102.5188078,Colorado
63929,1.95204556,39.29479796,-102.5165517,Colorado
63935,1.95123209,39.29479944,-102.5150519,Colorado
63941,1.95018512,39.29480223,-102.5139296,Colorado
63947,1.95772549,39.2948056,-102.2789508,Colorado
63953,1.94934475,39.29480821,-102.5101807,Colorado
63959,1.94873673,39.29481199,-102.5041548,Colorado
63965,1.94952381,39.29481399,-102.5067881,Colorado
63971,1.95030182,39.29481573,-102.5060357,Colorado
63977,1.94918019,39.29481654,-102.4944016,Colorado
63983,1.94880097,39.29481887,-102.5019037,Colorado
63989,1.94707042,39.29482097,-102.4928992,Colorado
63995,1.94972176,39.29482317,-102.4834882,Colorado
64001,1.950045,39.29482425,-102.4846237,Colorado
64007,1.95068208,39.29482571,-102.4823588,Colorado
64013,1.94786451,39.29482866,-102.4895336,Colorado
64019,1.94869233,39.29483033,-102.4872808,Colorado
64025,1.9503003,39.29483783,-102.4808656,Colorado
64031,1.95143982,39.29484033,-102.479004,Colorado
64037,1.95363062,39.2948904,-102.2676607,Colorado
64043,1.95705076,39.29502071,-102.2670427,Colorado
64049,1.95576394,39.29517315,-102.2664341,Colorado
64055,1.93864457,39.29539956,-103.8021611,Colorado
64061,1.95788107,39.29560899,-102.2787804,Colorado
64067,1.95568533,39.29587483,-102.2787848,Colorado
64073,1.95652114,39.29600782,-102.2787869,Colorado
64079,1.958297,39.29626153,-102.2787948,Colorado
64085,1.93968209,39.2964482,-103.8040025,Colorado
64091,1.97744212,39.29649352,-102.2783565,Colorado
64097,1.97455895,39.29649355,-102.2783566,Colorado
64103,1.97740061,39.29649359,-102.2783539,Colorado
64109,1.9765898,39.29649361,-102.2783539,Colorado
64115,1.98565952,39.29649365,-102.278354,Colorado
64121,1.97188906,39.29649368,-102.2783566,Colorado
64127,1.97630452,39.2964937,-102.2783542,Colorado
64133,1.98684361,39.29649371,-102.2783539,Colorado
64139,1.96469903,39.29649373,-102.278356,Colorado
64145,1.97387493,39.29649374,-102.2783545,Colorado
64151,1.9685387,39.29649375,-102.2783542,Colorado
64157,1.99532463,39.29649376,-102.278356,Colorado
64163,1.96878372,39.29649377,-102.2783545,Colorado
64169,1.961883,39.29649377,-102.2783547,Colorado
64175,1.97529494,39.29649378,-102.2783545,Colorado
64181,1.98703756,39.29649379,-102.2783536,Colorado
64187,1.97061879,39.29649379,-102.2783542,Colorado
64193,1.9582554,39.2964938,-102.2783547,Colorado
64199,1.97425642,39.2964938,-102.278354,Colorado
64205,1.98275178,39.29649381,-102.2783561,Colorado
64211,1.98171496,39.29649382,-102.2783541,Colorado
64217,2.01882779,39.29649383,-102.2783565,Colorado
64223,1.96098298,39.29649383,-102.2783546,Colorado
64229,1.98154342,39.29649384,-102.2783541,Colorado
64235,1.97728118,39.29649385,-102.278354,Colorado
64241,1.96144351,39.29649385,-102.2783544,Colorado
64247,2.02247437,39.29649386,-102.2783565,Colorado
64253,1.96566865,39.29649387,-102.2783566,Colorado
64259,1.96067243,39.29649388,-102.2783541,Colorado
64265,1.96681806,39.29649389,-102.2783543,Colorado
64271,1.99883907,39.29649389,-102.2783559,Colorado
64277,1.96605391,39.29649389,-102.2783545,Colorado
64283,1.95938437,39.2964939,-102.2783566,Colorado
64289,1.96870869,39.29649391,-102.278356,Colorado
64295,1.95788395,39.29649393,-102.2783566,Colorado
64301,1.9676639,39.29649395,-102.278356,Colorado
64307,1.96130148,39.29649395,-102.2783544,Colorado
64313,1.95987541,39.29649398,-102.2783567,Colorado
64319,1.97584907,39.29649398,-102.2783559,Colorado
64325,2.04334573,39.29649399,-102.2783564,Colorado
64331,1.97966299,39.296494,-102.2783564,Colorado
64337,1.96287083,39.29649402,-102.278356,Colorado
64343,1.97125219,39.29649403,-102.2783559,Colorado
64349,1.98621604,39.29649404,-102.2783566,Colorado
64355,1.97117905,39.29649405,-102.2783559,Colorado
64361,2.0034342,39.29649407,-102.2783566,Colorado
64367,1.97875214,39.29649408,-102.2783565,Colorado
64373,1.97434101,39.29649409,-102.2783566,Colorado
64379,1.97618066,39.2964941,-102.2783565,Colorado
64385,1.96332173,39.29649411,-102.2783567,Colorado
64391,1.9704044,39.29649413,-102.2783559,Colorado
64397,1.97138997,39.29649414,-102.278356,Colorado
64403,1.96827096,39.29649415,-102.278356,Colorado
64409,1.98139961,39.29649417,-102.2783565,Colorado
64415,1.99533947,39.29649419,-102.2783566,Colorado
64421,1.99416456,39.29649419,-102.2783567,Colorado
64427,1.97088932,39.29649421,-102.278356,Colorado
64433,1.96234361,39.29649421,-102.2783559,Colorado
64439,1.97911501,39.29649422,-102.2783568,Colorado
64445,1.96592232,39.29649423,-102.2783559,Colorado
64451,1.98886934,39.29649424,-102.2783568,Colorado
64457,1.98271741,39.29649425,-102.2783561,Colorado
64463,1.99132623,39.29649425,-102.2783568,Colorado
64469,1.99570374,39.29649426,-102.2783568,Colorado
64475,1.98876453,39.29649427,-102.2783566,Colorado
64481,2.00911048,39.29649428,-102.2783558,Colorado
64487,1.99007612,39.29649429,-102.2783568,Colorado
64493,1.9738419,39.29649431,-102.2783564,Colorado
64499,1.98506805,39.29649432,-102.2783559,Colorado
64505,1.98004805,39.29649433,-102.2783564,Colorado
64511,1.99960255,39.29649435,-102.2783566,Colorado
64517,1.9695395,39.29649438,-102.2783558,Colorado
64523,1.97882113,39.29649442,-102.278355,Colorado
64529,1.97372463,39.29649445,-102.2783558,Colorado
64535,1.97111236,39.29649446,-102.2783557,Colorado
64541,1.96953401,39.29649447,-102.2783557,Colorado
64547,1.97229879,39.2964945,-102.2783557,Colorado
64553,1.97241794,39.29649453,-102.2783557,Colorado
64559,1.97716326,39.29649457,-102.2783558,Colorado
64565,1.98238057,39.29649459,-102.2783557,Colorado
64571,1.96285671,39.29649464,-102.2783555,Colorado
64577,1.97246648,39.29649466,-102.2783558,Colorado
64583,1.96588503,39.29649468,-102.2783558,Colorado
64589,1.96751712,39.29649471,-102.2783556,Colorado
64595,1.97602239,39.29649471,-102.278355,Colorado
64601,1.96633118,39.29649473,-102.2783551,Colorado
64607,1.97502959,39.29649475,-102.2783554,Colorado
64613,1.9693472,39.29649481,-102.2783558,Colorado
64619,1.96337385,39.29649484,-102.2783556,Colorado
64625,1.99800057,39.29649575,-102.2783574,Colorado
64631,2.0152461,39.29650999,-102.2783642,Colorado
64637,1.99601057,39.29652304,-102.2783665,Colorado
64643,1.97491868,39.2965431,-102.2782409,Colorado
64649,1.95843338,39.29654831,-102.2786685,Colorado
64655,1.99005428,39.29655988,-102.2784091,Colorado
64661,1.97663319,39.29661163,-102.2780632,Colorado
64667,1.97270787,39.2967175,-102.278058,Colorado
64673,1.95827337,39.29680693,-102.2781203,Colorado
64679,1.95600081,39.29681827,-102.2785519,Colorado
64685,1.95877617,39.29681923,-102.2785317,Colorado
64691,1.95611981,39.29682203,-102.2786647,Colorado
64697,1.96198337,39.29682935,-102.2783849,Colorado
64703,1.95664466,39.29685607,-102.2787099,Colorado
64709,1.95189754,39.29700167,-102.2787484,Colorado
64715,1.95785118,39.29717971,-102.278815,Colorado
64721,1.96001302,39.29745388,-102.2608161,Colorado
64727,1.93921083,39.29767273,-103.8061507,Colorado
64733,1.95506112,39.29792937,-102.2787503,Colorado
64739,1.94059539,39.29819202,-103.8070712,Colorado
64745,1.95790699,39.29844771,-102.2787548,Colorado
64751,1.96233418,39.29871308,-102.2787608,Colorado
64757,1.95931881,39.29902918,-102.2788254,Colorado
64763,1.95950199,39.2992987,-102.2788327,Colorado
64769,1.9389808,39.29942095,-103.809217,Colorado
64775,1.96099193,39.29975218,-102.2788537,Colorado
64781,1.96274172,39.29992577,-102.2788633,Colorado
64787,1.94029596,39.30012321,-103.8104489,Colorado
64793,1.95639899,39.30018076,-102.2787296,Colorado
64799,1.95158478,39.30021441,-102.2784073,Colorado
64805,1.96023529,39.3002516,-102.2785842,Colorado
64811,1.95572741,39.30032754,-102.2784835,Colorado
64817,1.95534693,39.30032788,-102.2784852,Colorado
66143,1.95682807,39.30032926,-102.2784869,Colorado
66149,1.95544299,39.30033001,-102.2784915,Colorado
66155,1.95799126,39.30033055,-102.2784966,Colorado
66161,1.95822083,39.30033071,-102.2784969,Colorado
66167,1.96111252,39.30033087,-102.2784973,Colorado
66173,1.95818417,39.30033103,-102.2784975,Colorado
66179,1.95623814,39.30033126,-102.2784981,Colorado
66185,1.95750005,39.30033146,-102.2784985,Colorado
66191,1.95746323,39.30033178,-102.2784988,Colorado
66197,1.95579447,39.3003333,-102.278499,Colorado
66203,1.96610209,39.30033385,-102.2784641,Colorado
66209,1.9581577,39.30033484,-102.2785066,Colorado
66215,1.95814957,39.30033585,-102.2785094,Colorado
66221,1.95823086,39.30033611,-102.2785097,Colorado
66227,1.95861582,39.30033666,-102.2785106,Colorado
66233,1.95889115,39.30033748,-102.2785124,Colorado
66239,1.95819233,39.30033844,-102.2785149,Colorado
66245,1.95939117,39.3003391,-102.2785155,Colorado
66251,1.95832679,39.30033966,-102.2785163,Colorado
66257,1.95723103,39.3003399,-102.2785152,Colorado
66263,1.95932643,39.30034037,-102.2785185,Colorado
66269,1.95970895,39.30034084,-102.2785176,Colorado
66275,1.95946743,39.30034258,-102.2785273,Colorado
66281,1.95905573,39.30034272,-102.2785276,Colorado
66287,1.95930947,39.30034288,-102.2785275,Colorado
66293,1.95971028,39.30034295,-102.2785277,Colorado
66299,1.95898684,39.30034299,-102.2785278,Colorado
66305,1.95871174,39.30034362,-102.278523,Colorado
66311,1.95769616,39.30034399,-102.2785225,Colorado
66317,1.95838976,39.30034458,-102.2785222,Colorado
66323,1.95791024,39.30034527,-102.278522,Colorado
66329,1.95938955,39.30034791,-102.2785252,Colorado
66335,1.9602885,39.30035073,-102.2785174,Colorado
66341,1.95878909,39.30035192,-102.2785204,Colorado
66347,1.9656272,39.30035352,-102.2565295,Colorado
66353,1.96021061,39.30035569,-102.2785179,Colorado
66359,1.95949577,39.30035742,-102.2785181,Colorado
66365,1.93917047,39.30100051,-103.8119884,Colorado
66371,1.96148652,39.301689,-102.2546017,Colorado
66377,1.96128312,39.30202266,-102.2541214,Colorado
66383,1.9361254,39.30260745,-103.8147112,Colorado
66389,1.94166884,39.30334641,-103.8158789,Colorado
66395,1.93632032,39.30393039,-103.8167172,Colorado
66401,1.95801952,39.30458654,-102.2504361,Colorado
66407,1.95942723,39.30526317,-102.2494599,Colorado
66413,1.94069677,39.30601641,-103.819342,Colorado
66419,1.96478641,39.3066132,-102.2475213,Colorado
66425,1.95799153,39.30727468,-102.24653,Colorado
66431,1.9599204,39.30801974,-102.2452214,Colorado
66437,1.95841315,39.30856686,-102.2441101,Colorado
66443,1.95775984,39.30906007,-102.2429409,Colorado
66449,1.95827446,39.30959335,-102.2414381,Colorado
66455,1.95830126,39.31002736,-102.2398803,Colorado
66461,1.9577844,39.31036476,-102.2383005,Colorado
66467,1.96179774,39.3106313,-102.2363764,Colorado
66473,1.96079508,39.31085395,-102.2343838,Colorado
66479,1.96178174,39.31106978,-102.2324269,Colorado
66485,1.93570811,39.31132554,-103.8242245,Colorado
66491,1.95503502,39.31151917,-102.2283996,Colorado
66497,1.95641667,39.31178684,-102.2259778,Colorado
66503,1.95595378,39.31201445,-102.2239004,Colorado
66509,1.95571458,39.31220329,-102.222182,Colorado
66515,1.95572024,39.31242776,-102.2201308,Colorado
66521,1.95519796,39.31273224,-102.2173763,Colorado
66527,1.95548836,39.31293036,-102.2156148,Colorado
66533,1.93540243,39.31316954,-103.825476,Colorado
66539,1.95700581,39.31340291,-102.21132,Colorado
66545,1.95644307,39.31364453,-102.2091576,Colorado
66551,1.95598431,39.31392103,-102.2066414,Colorado
66557,1.95656233,39.31407959,-102.2051902,Colorado
66563,1.95734732,39.31435324,-102.2026978,Colorado
66569,1.95861502,39.31458453,-102.2005793,Colorado
66575,1.93705367,39.31477368,-103.826488,Colorado
66581,1.95748105,39.3150469,-102.1962686,Colorado
66587,1.95670914,39.31530238,-102.1940862,Colorado
66593,1.94054709,39.31557242,-103.8269891,Colorado
66599,1.95779839,39.3157514,-102.1900228,Colorado
66605,1.9593817,39.31607492,-102.1870924,Colorado
66611,1.95883713,39.31631379,-102.1849209,Colorado
66617,1.95921896,39.31651207,-102.1831244,Colorado
66623,1.9602294,39.316799,-102.1805129,Colorado
66629,1.96069627,39.31700487,-102.1786567,Colorado
66635,1.9607651,39.3172478,-102.1764514,Colorado
66641,1.96249431,39.31748921,-102.1742617,Colorado
66647,1.96225632,39.31772768,-102.1720859,Colorado
66653,1.94017781,39.31797308,-103.8284697,Colorado
66659,1.96101638,39.31823837,-102.1674305,Colorado
66665,1.95806992,39.31848505,-102.1652171,Colorado
66671,1.95937513,39.31872945,-102.1629945,Colorado
66677,1.95944401,39.31897609,-102.1607739,Colorado
66683,1.95798531,39.31918088,-102.1589059,Colorado
66689,1.96008867,39.31942793,-102.1566474,Colorado
66695,1.95965377,39.31967127,-102.1540275,Colorado
66701,1.96079721,39.31977859,-102.1484508,Colorado
66707,1.96087745,39.31978962,-102.1510266,Colorado
66713,1.93796591,39.31983095,-103.8296504,Colorado
66719,1.96531542,39.32006852,-102.1445664,Colorado
66725,1.96475569,39.32037281,-102.1428286,Colorado
66731,1.96623439,39.32071201,-102.1410127,Colorado
66737,1.93933675,39.32115617,-103.8304999,Colorado
66743,1.96517477,39.32152825,-102.1366348,Colorado
66749,1.96458848,39.32180828,-102.1348171,Colorado
66755,1.96415607,39.32214515,-102.1319203,Colorado
66761,1.96567458,39.32238163,-102.1297187,Colorado
66767,1.9655528,39.32263289,-102.1274481,Colorado
66773,1.9394382,39.32275661,-103.8315182,Colorado
66779,1.96601193,39.32304016,-102.123758,Colorado
66785,1.96499737,39.32331588,-102.1212349,Colorado
66791,1.96380584,39.32355106,-102.1190858,Colorado
66797,1.96483856,39.32382275,-102.11661,Colorado
66803,1.96622802,39.32408882,-102.1141766,Colorado
66809,1.96572824,39.32419875,-102.1131582,Colorado
66815,1.99528883,39.3244999,-102.1103816,Colorado
66821,2.02157501,39.3247305,-102.1082888,Colorado
66827,1.99677914,39.32500577,-102.1058015,Colorado
66833,1.95875604,39.32520345,-102.1039769,Colorado
66839,1.95836545,39.32544782,-102.1017795,Colorado
66845,1.9389435,39.32569608,-103.8333868,Colorado
66851,1.95985991,39.32592336,-102.0974056,Colorado
66857,1.95877488,39.32616245,-102.0952522,Colorado
66863,1.96024775,39.32643997,-102.092722,Colorado
66869,1.95990406,39.32664075,-102.0909077,Colorado
66875,1.95945871,39.32683827,-102.0890871,Colorado
66881,1.95983473,39.32711557,-102.0861956,Colorado
