Date,ID,CH4,latitude,longitude,NAME
2019-09-08T00:00:00,002958Z,1.89219066,36.60528397,-109.0267554,New Mexico
2019-09-08T00:00:00,002958Z,1.88474924,36.60516549,-109.0261892,New Mexico
2019-09-08T00:00:00,002958Z,1.88505174,36.60504775,-109.0256152,New Mexico
2019-09-08T00:00:00,002958Z,1.88839345,36.60492773,-109.0250408,New Mexico
2019-09-08T00:00:00,002958Z,1.88287362,36.60475196,-109.0241908,New Mexico
2019-09-08T00:00:00,002958Z,1.88035235,36.60469383,-109.0239151,New Mexico
2019-09-08T00:00:00,002958Z,1.88196662,36.60447436,-109.0228417,New Mexico
2019-09-08T00:00:00,002958Z,1.88120879,36.60441917,-109.022577,New Mexico
2019-09-08T00:00:00,002958Z,1.88191058,36.60430833,-109.0220432,New Mexico
2019-09-08T00:00:00,002958Z,1.88125461,36.60419427,-109.0215025,New Mexico
2019-09-08T00:00:00,002958Z,1.88215927,36.60402314,-109.0206874,New Mexico
2019-09-08T00:00:00,002958Z,1.88283487,36.60391089,-109.0201451,New Mexico
2019-09-08T00:00:00,002958Z,1.88212045,36.60379821,-109.0196003,New Mexico
2019-09-08T00:00:00,002958Z,1.882714,36.60368612,-109.0190495,New Mexico
2019-09-08T00:00:00,002958Z,1.88127565,36.60351379,-109.0182127,New Mexico
2019-09-08T00:00:00,002958Z,1.88223946,36.60345651,-109.0179325,New Mexico
2019-09-08T00:00:00,002958Z,1.88203173,36.60334078,-109.0173679,New Mexico
2019-09-08T00:00:00,002958Z,1.88193621,36.60322432,-109.0167965,New Mexico
2019-09-08T00:00:00,002958Z,1.88052335,36.60298875,-109.0156635,New Mexico
2019-09-08T00:00:00,002958Z,1.88358832,36.60293285,-109.0153866,New Mexico
2019-09-08T00:00:00,002958Z,1.88152867,36.60281871,-109.0148371,New Mexico
2019-09-08T00:00:00,002958Z,1.88378177,36.60265396,-109.0140248,New Mexico
2019-09-08T00:00:00,002958Z,1.88188927,36.60259783,-109.0137574,New Mexico
2019-09-08T00:00:00,002958Z,1.88247534,36.60248497,-109.0132213,New Mexico
2019-09-08T00:00:00,002958Z,1.88202859,36.60237352,-109.0126872,New Mexico
2019-09-08T00:00:00,002958Z,1.88322474,36.60220798,-109.0118971,New Mexico
2019-09-08T00:00:00,002958Z,1.88296317,36.60210078,-109.011376,New Mexico
