Date,ID,CH4,latitude,longitude,NAME
2019-09-07T00:00:00,184251Z,1.93690834,36.92141982,-109.086552,Arizona
2019-09-07T00:00:00,184251Z,1.93967009,36.92121433,-109.0867487,Arizona
2019-09-07T00:00:00,184251Z,1.94235991,36.9209826,-109.0869478,Arizona
2019-09-07T00:00:00,184251Z,1.9402978,36.92089391,-109.0870631,Arizona
2019-09-07T00:00:00,184251Z,1.9430372,36.92088059,-109.0871133,Arizona
2019-09-07T00:00:00,184251Z,1.93969123,36.92089672,-109.0872614,Arizona
2019-09-07T00:00:00,184251Z,1.93515758,36.9210423,-109.0875585,Arizona
2019-09-07T00:00:00,184251Z,1.94104189,36.92110885,-109.0876818,Arizona
2019-09-07T00:00:00,184251Z,1.94015752,36.9213422,-109.0881076,Arizona
2019-09-07T00:00:00,184251Z,1.94219041,36.92151587,-109.0884259,Arizona
2019-09-07T00:00:00,184251Z,1.94102391,36.9218091,-109.0889555,Arizona
2019-09-07T00:00:00,184251Z,1.93949318,36.92202473,-109.0893392,Arizona
2019-09-07T00:00:00,184251Z,1.941491,36.92213833,-109.0895431,Arizona
2019-09-07T00:00:00,184251Z,1.94152429,36.922379,-109.0899721,Arizona
2019-09-07T00:00:00,184251Z,1.94191544,36.9226303,-109.0904236,Arizona
2019-09-07T00:00:00,184251Z,1.9416333,36.9231465,-109.0913593,Arizona
2019-09-07T00:00:00,184251Z,1.93943005,36.92327971,-109.0915947,Arizona
2019-09-07T00:00:00,184251Z,1.93939328,36.92368475,-109.0923117,Arizona
2019-09-07T00:00:00,184251Z,1.93866067,36.92395839,-109.0928011,Arizona
2019-09-07T00:00:00,184251Z,1.94058345,36.92437523,-109.0935519,Arizona
2019-09-07T00:00:00,184251Z,1.93953844,36.92451791,-109.0938061,Arizona
2019-09-07T00:00:00,184251Z,1.93948217,36.92480564,-109.0943219,Arizona
2019-09-07T00:00:00,184251Z,1.93982989,36.92509334,-109.0948394,Arizona
2019-09-07T00:00:00,184251Z,1.94001154,36.92553083,-109.0956238,Arizona
2019-09-07T00:00:00,184251Z,1.94109393,36.92582576,-109.0961564,Arizona
2019-09-07T00:00:00,184251Z,1.93673749,36.92612629,-109.0966939,Arizona
